time, ID, px, py, vx, vy
11, 320, 131.92712, 243.88156, -0.29190162, -0.42570567
11, 321, 143.5546, 209.5845, 1.0096923, -0.54597163
11, 322, 129.56808, 308.34647, -0.4969349, -0.11157309
11, 323, 138.37859, 430.39062, 0.38553432, 0.7220282
11, 324, 134.8542, 213.52336, 0.0732869, 0.49461704
11, 325, 130.19496, 173.20584, 0.30957058, 0.39267477
11, 326, 137.94331, 283.19507, 0.67780495, 0.056398623
11, 327, 139.59523, 289.5211, 1.0088443, -0.3121979
11, 328, 129.7444, 55.99, -0.46530852, 0.19661331
11, 329, 132.34271, 145.63579, 0.58783686, 0.20684318
11, 330, 132.42192, 250.66759, -0.14495991, -0.47893572
11, 331, 119.28276, 408.9188, -1.5559359, 0.11827878
11, 332, 126.78109, 339.27594, -0.6004862, -0.35793927
11, 333, 130.35622, 80.36584, -0.75794446, 0.07774097
11, 334, 129.80959, 246.41632, -0.49229082, 0.09052334
11, 335, 136.39548, 196.25887, 0.22669671, 0.56270885
11, 336, 127.53355, 363.0278, -0.6369726, -0.14359611
11, 337, 124.50767, 54.14457, 0.42581806, 1.2714087
11, 338, 133.16972, 369.5003, -0.43314117, -0.25090042
11, 339, 134.061, 393.19418, -0.10402624, -0.5392917
11, 340, 135.95119, 119.754265, 0.30596793, 0.39545372
11, 341, 133.79425, 560.74243, -0.1442478, -0.47876388
11, 342, 131.12186, 465.589, -0.38437742, 0.4338995
11, 343, 135.63982, 559.4974, -0.3112419, 0.51673484
11, 344, 124.44181, 427.87595, -0.8915972, 0.784601
11, 345, 128.16756, 420.33386, -0.64117676, 0.30336687
11, 346, 133.70737, 407.87888, -0.34557778, 0.36972386
11, 347, 122.23293, 331.0255, -1.6067024, -0.038636237
11, 348, 132.08461, 41.550495, -0.4356418, 0.2476013
11, 349, 134.46815, 327.51392, -0.2058806, 0.50512064
11, 350, 135.16919, 517.64526, -0.29324073, 0.5361313
11, 351, 131.7202, 461.35114, -0.33301184, 0.3794437
11, 352, 127.59498, 85.94053, -1.0711126, -0.32345864
11, 353, 134.72017, 249.52333, 0.13139106, 0.6344465
11, 354, 134.78601, 563.0592, 0.2718526, 0.43080583
11, 355, 136.56108, 122.53788, 0.5125878, 0.32841858
11, 356, 133.20709, 193.37088, 0.4832724, -0.12824892
11, 357, 130.83679, 62.318924, 0.16724205, -0.49400598
11, 358, 142.913, 220.81012, -0.23636581, -1.4058796
11, 359, 134.18355, 434.30295, 0.49953604, 0.035461515
11, 360, 137.8967, 340.98807, 0.15573046, -0.87825
11, 361, 137.02632, 520.58453, -0.92696553, -0.6048511
11, 362, 132.61946, 436.88828, 0.4216489, -0.2691315
11, 363, 124.77049, 542.9068, -0.9815645, -0.086751625
11, 364, 126.302826, 553.229, -0.42629352, 1.0001323
11, 365, 132.6621, 176.77196, -0.48126692, -0.31134272
11, 366, 136.3816, 30.644411, 0.47623402, -0.19846629
11, 367, 131.42845, 363.67108, 0.48504907, -0.12140884
11, 368, 148.69633, 227.13155, 1.674876, -0.29839495
11, 369, 133.15714, 131.24573, -0.4912288, 0.093344346
11, 370, 133.4708, 340.37128, 0.47966626, 0.16830902
11, 371, 134.20654, 343.42032, 0.3536827, -0.35609043
11, 372, 120.31997, 493.7858, -1.4995755, 0.8505059
11, 373, 129.98544, 254.00264, -0.49909604, -0.032386247
11, 374, 137.4473, 84.79329, 0.58205, -0.18662581
11, 375, 130.14503, 180.10898, 0.03346553, 0.4988789
11, 376, 148.03574, 110.656906, 1.3366863, 1.2021263
11, 377, 134.99629, 513.9052, -0.5218255, 0.012573033
11, 378, 142.28397, 401.94824, 0.9688214, 0.1862275
11, 379, 130.0741, 103.620255, -0.41832402, -0.27416247
11, 380, 135.40207, 542.7218, 0.49326184, 0.09755157
11, 381, 133.04243, 443.31528, -0.23711246, -0.44037828
11, 382, 130.94435, 519.80585, 0.16949919, 0.47039723
11, 383, 135.10364, 435.83908, 0.3960164, -0.3173497
11, 384, 133.34816, 264.6338, -0.4228233, 0.35214686
11, 385, 133.67825, 61.641964, 0.4944085, -0.07456704
11, 386, 137.93494, 426.72565, 0.5439191, -0.45579526
11, 387, 130.32365, 106.48435, -0.24708635, 0.47928458
11, 388, 150.33868, 542.0322, 1.7201778, -0.44332722
11, 389, 124.99467, 202.20354, -0.6554702, 0.9300665
11, 390, 138.07092, 440.90988, -0.16916528, 0.66442436
11, 391, 120.39558, 283.86404, -1.338313, -0.8430175
11, 392, 128.63103, 397.92816, -0.6109043, 0.11047178
11, 393, 137.08597, 531.3339, 0.5455529, 0.086437955
11, 394, 135.37059, 277.38907, 0.27755287, 0.42616537
11, 395, 133.4246, 124.49466, 0.090443514, -0.49179748
11, 396, 138.48854, 52.58105, 0.23771645, -0.8581073
11, 397, 129.95335, 566.6228, -0.34288302, 0.3639116
11, 398, 125.64857, 259.431, -0.7504147, 0.041258395
11, 399, 129.91574, 184.66217, -0.7531546, 0.28652856
11, 400, 128.68146, 431.69556, -0.66698843, -0.108583845
11, 401, 132.08257, 423.95193, -0.21850091, 0.66644126
11, 402, 140.28136, 436.1896, 0.5570281, -0.6923784
11, 403, 133.30681, 237.38753, 0.45064953, 0.21799815
11, 404, 130.34128, 109.824135, -0.505516, -0.05669265
11, 405, 135.16078, 63.890324, 0.49447626, 0.077143855
11, 406, 132.08144, 55.984932, -0.46547818, 0.18258852
11, 407, 133.55075, 365.36356, -0.35702908, 0.42975855
11, 408, 134.19249, 71.719826, 0.32564828, 0.6556195
11, 409, 131.15984, 431.79678, -0.09684751, -0.4995367
11, 410, 135.60016, 387.2917, 0.44809547, 0.47850814
11, 411, 132.60907, 294.28314, 0.13049285, 0.4827936
11, 412, 134.25844, 159.64302, 0.49565828, -0.077127725
11, 413, 127.91226, 77.262596, -0.054449897, 0.70185876
11, 414, 134.18964, 175.51534, -0.03625353, -0.5194699
11, 415, 129.11385, 286.58264, -0.9643029, -0.86653394
11, 416, 134.40237, 139.20598, 0.50697154, 0.22273995
11, 417, 130.50891, 191.4189, 0.22302064, -0.4475062
11, 418, 135.4078, 438.17526, 0.46558696, -0.18473467
11, 419, 118.1367, 457.67673, -1.5717503, 0.5704102
11, 420, 137.01402, 103.49905, 0.63874906, 0.51424545
11, 421, 134.88657, 537.72815, -0.4886204, 0.106074326
11, 422, 141.70459, 56.90491, 1.090192, -0.49169004
11, 423, 136.28748, 335.42166, 0.044944745, 0.5327617
11, 424, 132.24248, 63.86556, -0.067986235, -0.49536505
11, 425, 130.4842, 563.6292, 0.1408064, 0.4812505
11, 426, 120.54092, 290.8623, -1.1594281, 0.9960187
11, 427, 136.29916, 348.17947, 0.38340977, -0.32295415
11, 428, 131.68373, 224.3215, -0.4659811, -0.19704409
11, 429, 125.9284, 297.24313, -0.51898426, 0.8563465
11, 430, 133.309, 362.64075, -0.09898631, -0.49013576
11, 431, 134.07625, 114.19875, -0.5133771, -0.07603187
11, 432, 127.838, 315.46252, 0.025935814, 0.8533622
11, 433, 134.65, 501.4709, 0.49982265, -0.015250434
11, 434, 131.61577, 480.16306, 0.099310905, 0.4946504
11, 435, 130.25047, 384.57428, -0.4863224, -0.32887843
11, 436, 132.23375, 346.72528, -0.51300055, 0.011875653
11, 437, 134.79271, 209.9922, -0.013875858, -0.63419366
11, 438, 131.4507, 31.56656, -0.3299963, -0.37631223
11, 439, 131.6848, 141.36115, -0.100188315, -0.48993152
11, 440, 129.20122, 436.02502, -0.737998, -0.18729176
11, 441, 131.0031, 530.1253, -0.053027757, -0.5356921
11, 442, 133.6757, 570.9761, 0.49176624, 0.09056169
11, 443, 132.94516, 85.559555, 0.3798882, 0.34230438
11, 444, 136.12106, 33.64082, 0.45328566, 0.21130271
11, 445, 128.8339, 123.44264, -0.49457803, -0.1334641
11, 446, 134.18132, 529.2487, -0.14834403, -0.47968882
11, 447, 131.90437, 138.03845, -0.45423567, -0.20929635
11, 448, 130.60251, 484.83365, -0.14615753, -0.48742378
11, 449, 142.98352, 253.79189, 1.205425, -0.10689106
11, 450, 137.45334, 246.95074, 0.56881905, -0.32878968
11, 451, 135.04076, 183.15761, 0.50402653, -0.016625226
11, 452, 118.9975, 219.77017, -1.3862647, 0.45067647
11, 453, 140.75676, 146.8146, -0.2188253, -1.0485804
11, 454, 132.49428, 101.23852, 0.48947963, 0.10295271
11, 455, 133.46416, 118.90248, 0.20130403, -0.47994205
11, 456, 144.87454, 186.12036, 1.3758147, 0.3583492
11, 457, 128.63808, 304.59286, -0.5202477, -0.40798894
11, 458, 131.36375, 374.0027, -0.28115118, 0.4134661
11, 459, 135.9281, 75.254524, 0.28001755, 0.41447127
11, 460, 139.03253, 502.11353, 0.7148216, -0.33081105
11, 461, 132.62471, 167.33078, 0.11484947, -0.5920339
11, 462, 133.41078, 33.333836, 0.39786714, 0.30317327
11, 463, 131.655, 277.4303, -0.16244031, 0.60714614
11, 464, 129.0515, 344.00818, -0.8465196, 0.22024025
11, 465, 127.84716, 503.42825, -0.68602705, 0.1981557
11, 466, 132.91357, 483.9302, -0.3039005, -0.3971883
11, 467, 135.54272, 192.72923, -0.029469332, -0.49922884
11, 468, 131.51537, 500.33405, -0.4619176, 0.19143356
11, 469, 135.97409, 445.54816, 0.11274675, 0.487258
11, 470, 134.39145, 503.66714, 0.5022025, 0.100711785
11, 471, 120.47435, 437.01965, -1.3713413, -0.073963076
11, 472, 130.07846, 477.74673, -0.27708158, -0.417497
11, 473, 132.90942, 313.13705, -0.17569971, 0.4681634
11, 474, 136.72533, 544.26044, 0.4522176, -0.2133165
11, 475, 139.50029, 266.42886, 0.5152834, 0.87506753
11, 476, 131.51785, 180.66544, -0.22465533, -0.46099433
11, 477, 131.6647, 418.3813, 0.407248, -0.29037142
11, 478, 134.34769, 206.8026, -0.48497415, -0.1377061
11, 479, 126.1083, 442.0849, -0.832374, 0.06842715
11, 480, 134.03697, 281.72772, 0.26688993, 0.42282555
11, 481, 143.97095, 317.86514, 1.1366587, 0.0245519
11, 482, 133.44887, 240.10056, 0.43708834, 0.26315695
11, 483, 131.18526, 238.52672, -0.395358, -0.31094486
11, 484, 135.6515, 450.1248, -0.32989135, 0.37572876
11, 485, 130.34311, 207.43884, -0.21723343, 0.52213955
11, 486, 134.9669, 226.24306, 0.4838317, 0.12621556
11, 487, 131.62636, 125.567535, 0.261814, -0.42610097
11, 488, 132.1398, 477.41443, 0.33662593, -0.3785101
11, 489, 127.17264, 95.633095, 0.04609206, -1.46667
11, 490, 148.48318, 367.10065, 1.326243, 1.4730694
11, 491, 130.47287, 443.69907, -0.11214278, -0.48845726
11, 492, 133.11401, 539.82684, 0.5180801, 0.34523425
11, 493, 137.21693, 324.52457, 0.47741848, -0.14856505
11, 494, 133.00548, 335.67874, 0.06928159, -0.49517685
11, 495, 143.52666, 200.86017, 1.3986568, -0.56468195
11, 496, 142.2684, 561.72406, 0.9626727, -0.41544393
11, 497, 136.77061, 356.2636, 0.013556498, 1.0064423
11, 498, 123.68419, 143.35756, -1.1209124, -0.2158067
11, 499, 134.24405, 66.33976, 0.4972432, 0.05243288
11, 500, 130.5523, 505.26608, -0.56224835, 0.17192934
11, 501, 136.59831, 331.96252, 0.13628353, -0.565216
11, 502, 131.94507, 59.00955, 0.22049434, 0.5115722
11, 503, 129.90189, 28.938597, -0.22601645, -0.4647552
11, 504, 128.93462, 251.55843, -0.49751958, -0.051499758
11, 505, 130.97366, 339.8408, -0.5904546, 0.14361595
11, 506, 131.99153, 400.08917, -0.05961665, -0.49643448
11, 507, 130.61722, 229.03647, 0.5857444, 0.113548495
11, 508, 146.15253, 35.913395, 1.3373992, -0.8890782
11, 509, 136.92711, 539.54504, 0.2770034, 0.4162567
11, 510, 134.92865, 276.05542, 0.48327914, 0.23254171
11, 511, 129.93817, 139.81781, -0.29734755, 0.40266454
11, 512, 135.54922, 499.80707, -0.44925675, 0.30348927
11, 513, 136.65805, 95.199326, 1.0528857, -0.43489906
11, 514, 134.14056, 491.7864, 0.6907022, -1.1308115
11, 515, 127.138535, 546.80096, -0.5480408, -0.5004938
11, 516, 125.321846, 175.24306, -0.8607818, -0.40155205
11, 517, 142.77318, 496.61826, 0.89798075, 1.3527929
11, 518, 132.14903, 397.3825, 0.4997637, -0.03604935
11, 519, 133.2642, 475.70667, 0.50584674, -0.10651885
11, 520, 129.25835, 108.80722, -0.17467141, 0.48693416
11, 521, 127.61096, 137.11594, -0.61342126, 0.0713786
11, 522, 132.41023, 66.449905, -0.37728077, 0.3445503
11, 523, 128.509, 293.94098, 0.08551343, 0.97234905
11, 524, 134.72179, 234.9159, 0.46687955, 0.19149496
11, 525, 133.32597, 532.6776, -0.49537626, 0.07385592
11, 526, 137.3859, 454.64014, 0.5934395, -0.4382393
11, 527, 124.841324, 180.3785, -0.77258366, -0.56640244
11, 528, 128.84782, 37.033585, 1.0902075, 0.49944195
11, 529, 118.46913, 35.639782, -1.6920305, -0.39499342
11, 530, 134.28564, 464.67325, 0.55580777, -0.13339886
11, 531, 129.6973, 64.88522, -0.2217285, 0.44820938
11, 532, 135.62166, 420.3163, 0.44183287, -0.2340599
11, 533, 131.42513, 75.943245, -0.28318447, 0.41358218
11, 534, 135.25609, 291.26187, 0.4926153, 0.08574243
11, 535, 132.54141, 170.06113, 0.035445765, 0.54734546
11, 536, 133.1631, 43.30632, 0.25714478, -0.429446
11, 537, 126.98047, 381.7289, 0.06489898, 0.9639072
11, 538, 136.15697, 188.21265, 0.5321811, 0.07359458
11, 539, 138.53868, 479.00873, 0.5405265, -0.38018417
11, 540, 136.10728, 112.53981, 0.41709656, -0.36827964
11, 541, 144.61095, 101.441574, 1.3008745, 0.67011416
11, 542, 131.08345, 476.13364, -0.12797008, 0.48335668
11, 543, 136.70798, 152.66345, 0.37959465, 0.8166571
11, 544, 135.89711, 330.08206, 0.4798869, -0.14123444
11, 545, 135.48596, 319.61606, 0.03982691, -0.49841142
11, 546, 125.700485, 243.00757, -0.8800665, 0.5625964
11, 547, 131.32753, 298.13208, -0.48225743, 0.13202398
11, 548, 132.19057, 246.32062, 0.38136154, 0.32336268
11, 549, 125.99402, 232.28389, -0.5883191, -0.77447456
11, 550, 134.30762, 347.80466, 0.33814573, -0.3710062
11, 551, 132.40074, 102.938576, 0.31981742, -0.38433948
11, 552, 134.35588, 379.93484, 0.36583394, -0.34083253
11, 553, 133.16661, 230.24532, 0.22904515, -0.44468743
11, 554, 132.81609, 316.6368, 0.4670612, -0.17991549
11, 555, 127.24533, 222.85043, 0.22181135, 1.0286876
11, 556, 139.80055, 304.49875, 0.679928, 1.6356943
11, 557, 133.22227, 467.1479, 0.50438756, -0.19234675
11, 558, 133.67404, 440.5637, -0.35644603, -0.35065112
11, 559, 131.72, 503.12418, 0.17935313, 0.46676898
11, 560, 127.338196, 133.1808, -0.7563198, 0.42203254
11, 561, 134.88026, 443.8636, 0.14292659, -0.47984326
11, 562, 132.90518, 530.5373, -0.48186275, -0.13372178
11, 563, 133.16476, 196.2875, 0.48568422, 0.118789315
11, 564, 135.58202, 417.33157, 0.46663943, 0.17978941
11, 565, 123.419365, 271.33078, -0.39959633, -1.5461441
11, 566, 137.67068, 422.41885, 0.4821628, -0.17748724
11, 567, 120.640976, 536.4515, -1.4020766, 0.45347872
11, 568, 136.09557, 424.45535, -0.14892304, -0.4773079
11, 569, 120.68536, 211.1662, -0.5008164, -1.4282258
11, 570, 139.94182, 471.92056, 0.8523806, -0.27756202
11, 571, 134.4191, 179.9113, 0.380215, 0.35471386
11, 572, 137.16847, 366.3459, 0.7546185, -0.016940244
11, 573, 130.7339, 128.97134, 0.06181231, 0.4961927
11, 574, 136.22981, 350.24692, 0.1459937, 0.4782111
11, 575, 148.83516, 452.0342, 1.5229138, -0.7097741
11, 576, 138.16347, 458.77002, 0.33718804, -0.9452871
11, 577, 135.70114, 337.4495, 0.5678163, -0.073086046
11, 578, 134.90886, 55.261566, 0.49073693, -0.095854945
11, 579, 132.31282, 395.5861, -0.3778807, 0.33851504
11, 580, 130.90892, 311.5963, -0.46961653, 0.1717234
11, 581, 133.38727, 515.62573, -0.14134306, -0.5173709
11, 582, 133.95747, 126.97597, -0.05225474, -0.4990978
11, 583, 134.8387, 309.85693, -0.22194517, 0.53951806
11, 584, 135.31145, 452.44962, 0.41371667, 0.28606352
11, 585, 138.98143, 69.12783, 0.46957076, -0.59154326
11, 586, 132.70978, 338.53506, -0.266452, 0.4231309
11, 587, 134.73593, 199.95793, 0.4011031, 0.4652724
11, 588, 132.8409, 82.55979, -0.49354666, -0.44760004
11, 589, 141.58124, 548.7355, 0.9816367, -0.9105395
11, 590, 132.06671, 123.566284, 0.16349655, 0.47687107
11, 591, 119.37331, 88.32254, -0.9477983, -1.5518429
11, 592, 132.49762, 178.66515, -0.47650063, 0.25113145
11, 593, 121.767075, 389.18732, -0.7769263, 1.1214039
11, 594, 132.49149, 235.11113, 0.50717473, 0.09317193
11, 595, 132.31393, 171.95348, -0.102374315, -0.52126664
11, 596, 146.81082, 284.28522, 1.495605, -0.44981065
11, 597, 130.24178, 560.9582, 0.13096908, 0.49223924
11, 598, 130.94612, 540.6908, -0.4744626, 0.30297416
11, 599, 118.26884, 59.592266, -1.5275542, 0.19601941
12, 0, 132.15941, 218.82765, 0.5078689, 0.2910905
12, 1, 138.62105, 125.80717, 0.5811762, 0.1649487
12, 2, 132.41527, 518.3159, -0.49938533, -0.026881855
12, 3, 130.0074, 214.78687, -0.065093055, -0.65090305
12, 4, 138.28058, 329.2317, 0.49684814, -0.082376786
12, 5, 134.98369, 165.52127, 0.42754802, -0.2759058
12, 6, 130.22337, 522.85986, 0.31311196, -0.38982254
12, 7, 135.42972, 441.68286, -0.3188618, -0.40668303
12, 8, 126.213196, 466.2005, -0.506072, -0.61614966
12, 9, 133.25713, 417.2392, 0.42778653, -0.2595674
12, 10, 141.63876, 466.96155, 0.4949813, -0.80212766
12, 11, 132.68562, 447.26245, -0.44106773, -0.23549794
12, 12, 134.68118, 279.5648, -0.088238895, 0.4986694
12, 13, 131.7731, 271.5263, -0.3267599, 1.1463329
12, 14, 129.7082, 404.54654, -0.31337878, 0.3950247
12, 15, 141.65233, 131.15956, 0.7471258, 0.52161896
12, 16, 126.68482, 68.51768, -0.26979402, -0.7448554
12, 17, 136.05174, 473.7978, 0.26977682, 0.52382445
12, 18, 133.00793, 319.33383, 0.43511823, 0.2464792
12, 19, 136.67654, 467.57266, 0.5143732, -0.25202808
12, 20, 119.87454, 98.450195, -1.4109142, 0.74363554
12, 21, 132.8539, 256.58865, 0.49993947, -0.0077926177
12, 22, 130.78189, 265.62473, -0.47904274, 0.14324942
12, 23, 131.15483, 231.6054, 0.13838531, 0.48122224
12, 24, 126.238525, 475.03973, 0.6313381, 0.94681805
12, 25, 135.84871, 431.60934, 0.56736964, 0.02390321
12, 26, 127.90814, 391.06592, -0.4826321, 0.51437396
12, 27, 137.04973, 433.9704, 0.041216083, -0.5594283
12, 28, 127.13443, 195.39697, -0.8580533, 0.32236627
12, 29, 129.91469, 169.30936, 0.68221605, 0.16617133
12, 30, 129.02263, 373.27115, -0.5795468, 0.28529397
12, 31, 143.14468, 417.38477, 0.9154716, -0.46224806
12, 32, 130.83812, 386.9389, -0.28231317, -0.4215152
12, 33, 149.72884, 387.5297, 1.7128096, -0.24522226
12, 34, 132.8137, 537.3147, -0.012151341, -0.50034326
12, 35, 131.59813, 254.93149, -0.17810407, -0.46814582
12, 36, 134.2164, 401.37366, -0.42316765, 0.27003565
12, 37, 131.07426, 497.3484, -0.38073245, -0.37180623
12, 38, 134.3272, 480.94434, 0.21071741, 0.4893539
12, 39, 133.03082, 542.42035, 0.4036332, 0.3130597
12, 40, 134.7872, 382.77176, 0.51709384, 0.05349208
12, 41, 121.56362, 166.24702, -0.72095084, 1.3303115
12, 42, 131.61687, 521.7563, -0.49428466, 0.0754798
12, 43, 129.01518, 557.7601, -0.30372337, -0.43434492
12, 44, 127.74422, 498.77643, -0.29275224, -0.61539525
12, 45, 134.61363, 53.695415, -0.4054829, -0.2974666
12, 46, 125.57726, 527.3415, -0.91179305, 0.63726294
12, 47, 137.80652, 191.29283, 0.45451698, 0.236673
12, 48, 150.53874, 172.05748, 1.6472663, 0.74399346
12, 49, 130.79453, 113.73046, -0.56507444, -0.0545073
12, 50, 143.49533, 523.0157, 1.3291693, -0.42584446
12, 51, 128.17314, 353.63187, -0.52125335, -0.0052751126
12, 52, 133.39015, 109.6027, -0.12810609, -0.48333383
12, 53, 134.016, 295.51114, 0.499387, 0.030222906
12, 54, 136.99895, 77.337746, 0.49693426, 0.0552844
12, 55, 133.80042, 543.994, 0.17830548, -0.47966585
12, 56, 139.1818, 534.43726, 0.5140909, 0.5018971
12, 57, 143.11902, 461.85397, 1.0198507, 0.5002867
12, 58, 123.43948, 80.1181, 0.21104129, -1.1133865
12, 59, 132.26022, 438.7, 0.018038036, -0.5038901
12, 60, 133.88977, 185.2419, -0.18242238, 0.4772065
12, 61, 139.95609, 293.20923, 0.8708416, -0.32456928
12, 62, 129.43428, 470.1908, 0.5851603, 0.7584684
12, 63, 135.35867, 129.7475, 0.43803558, 0.25419846
12, 64, 120.71417, 115.206894, -1.1705816, 0.45962974
12, 65, 136.3739, 566.02716, 0.4373636, -0.25422016
12, 66, 124.100426, 357.22937, -0.881352, -0.52757263
12, 67, 134.14935, 218.65758, -0.482125, 0.13250197
12, 68, 134.984, 427.87982, 0.5379199, -0.06580131
12, 69, 137.72289, 374.80585, 0.35462046, -0.45687705
12, 70, 133.118, 405.23187, -0.3523147, 0.39963922
12, 71, 131.34888, 406.68225, -0.29252547, -0.49201596
12, 72, 126.9153, 73.09866, -0.61117035, 0.4378262
12, 73, 131.28658, 555.8242, -0.2517627, -0.5457028
12, 74, 134.53485, 68.75849, -0.34001726, 0.36869028
12, 75, 146.42906, 245.23398, 0.6659709, 1.7567631
12, 76, 134.46454, 34.89114, 0.47506988, 0.15591319
12, 77, 133.44891, 156.05527, 0.39029485, -0.36306262
12, 78, 134.32321, 204.55183, 0.4680267, 0.18131487
12, 79, 137.68018, 411.32083, 0.48339975, -0.22865961
12, 80, 131.59872, 369.55292, 0.42709154, 0.2600283
12, 81, 131.61725, 133.1719, -0.05416739, -0.5538981
12, 82, 132.71492, 67.95797, 0.51433027, 0.14328355
12, 83, 137.61385, 373.03128, 0.51767313, 0.18080759
12, 84, 130.4072, 301.6416, 0.14885315, 0.5259362
12, 85, 135.86823, 414.29974, 0.5143704, 0.11134138
12, 86, 133.31085, 478.66376, -0.44460753, -0.23074022
12, 87, 131.37488, 174.39, -0.027269749, -0.49927148
12, 88, 133.47777, 173.4182, -0.37797895, -0.3273457
12, 89, 141.36652, 337.77914, 0.868157, 0.055018555
12, 90, 121.53764, 470.9246, -0.9944236, -0.7107277
12, 91, 138.84273, 393.36472, 0.76947993, -0.10429244
12, 92, 134.31339, 228.16557, 0.2852099, -0.4106767
12, 93, 134.20448, 397.47543, 0.5014637, 0.0032982617
12, 94, 136.38852, 377.79807, 0.19805725, 0.47107074
12, 95, 133.47607, 182.02505, -0.16121002, 0.4762464
12, 96, 142.66092, 63.437664, 1.0979658, 0.48734987
12, 97, 137.24036, 279.9389, -0.0377207, -0.601015
12, 98, 136.78302, 117.20187, 0.5209989, 0.3474237
12, 99, 132.21686, 45.754105, -2.8314878E-4, 0.5000722
12, 100, 130.13748, 546.2215, -0.4106723, -0.3243613
12, 101, 135.9038, 88.60278, 0.35817912, 0.34937155
12, 102, 134.18895, 476.06454, -0.48334882, -0.2677594
12, 103, 130.3235, 440.494, -0.5619777, -0.1469927
12, 104, 136.31787, 370.80936, 0.4983471, 0.040623184
12, 105, 134.9362, 85.89593, 0.4942275, 0.07576468
12, 106, 133.95517, 246.46585, 0.49975273, 0.03591174
12, 107, 134.86594, 396.00714, -0.48941606, -0.107758835
12, 108, 129.58818, 177.05551, -0.65885276, 0.08282659
12, 109, 132.47458, 53.955116, -0.16895355, 0.47105145
12, 110, 131.37914, 391.46887, -0.29837465, 0.4023797
12, 111, 123.365585, 456.52353, -1.3729162, -1.0176904
12, 112, 115.33965, 155.80217, -1.885044, -0.2831533
12, 113, 128.43709, 462.50708, -0.580009, 0.47244233
12, 114, 138.39276, 405.42648, 0.658756, 0.018519413
12, 115, 130.05272, 354.75546, -0.45745775, -0.20225473
12, 116, 132.67865, 552.64075, 0.3404957, -0.36645278
12, 117, 140.93272, 270.50314, 0.4803674, 0.8282868
12, 118, 127.927216, 479.60562, -0.4797042, 0.3341676
12, 119, 132.88727, 415.02396, -0.39881337, 0.31058
12, 120, 130.34793, 445.77942, -0.42952672, -0.25992224
12, 121, 133.3906, 311.19196, -0.36055785, 0.3515823
12, 122, 133.22409, 148.45383, -0.020758212, 0.49956915
12, 123, 137.18907, 444.12817, 0.13425371, 0.48265988
12, 124, 131.13335, 211.48563, -0.291545, 0.40728354
12, 125, 129.04059, 370.0459, -0.107505426, -0.49835318
12, 126, 123.9502, 448.1617, -0.5351748, 1.0040427
12, 127, 138.48903, 79.35159, 0.57534295, -0.2101052
12, 128, 141.65334, 555.16943, 0.067850955, -1.1778375
12, 129, 133.1565, 214.97702, -0.34578437, 0.37530845
12, 130, 132.60197, 473.21213, -0.16605826, -0.4802383
12, 131, 138.28415, 72.60051, 0.5184268, -0.42782357
12, 132, 140.51932, 528.53815, 0.9790451, 0.13123438
12, 133, 132.96643, 501.35663, -0.4621625, 0.22228931
12, 134, 132.06595, 434.47943, 0.45872387, -0.20038135
12, 135, 134.9796, 470.6386, -0.09826605, -0.5871486
12, 136, 130.64009, 260.41223, -0.48185098, 0.72248703
12, 137, 139.19807, 136.97841, 0.6320097, 0.2854693
12, 138, 131.24133, 321.42215, -0.50909615, -0.1372851
12, 139, 148.8928, 489.7649, 1.778975, -0.44666097
12, 140, 136.71054, 82.34208, 0.47845733, 0.1688241
12, 141, 137.85419, 260.0553, -0.9063156, 1.0599682
12, 142, 132.0699, 545.69147, -0.15042673, 0.48071834
12, 143, 134.78328, 550.7944, 0.4126062, 0.6635328
12, 144, 130.82277, 532.6049, -0.26745442, -0.43762973
12, 145, 134.48315, 315.07806, 0.2003476, -0.46587643
12, 146, 145.91438, 353.2174, 1.4310342, -0.29258424
12, 147, 137.91983, 142.3923, 1.0691384, -0.14915681
12, 148, 129.96721, 120.61021, 8.992241E-4, 0.5447491
12, 149, 124.10056, 488.61035, 0.40598413, -1.6695874
12, 150, 128.06282, 264.31644, 0.31377995, -0.5831084
12, 151, 132.74301, 504.36078, 0.49414957, 0.12117403
12, 152, 132.29121, 296.6694, -0.24610831, 0.43677104
12, 153, 133.66167, 136.59279, -0.13698597, -0.48210853
12, 154, 135.5532, 149.27165, -0.108166076, -0.70544136
12, 155, 135.68529, 535.7655, 0.4321332, 0.25840253
12, 156, 130.11588, 337.1484, -0.1644179, 0.47773919
12, 157, 133.0966, 485.7351, -0.014402184, -0.5088382
12, 158, 134.46364, 58.084347, 0.20057231, 0.4582177
12, 159, 118.884636, 46.308273, -0.7884427, 1.7324042
12, 160, 132.85953, 445.84045, -0.28419492, 0.42926887
12, 161, 136.94101, 242.68584, 0.64986277, -0.527257
12, 162, 132.96825, 535.67303, -0.49995828, 0.006807218
12, 163, 126.81796, 249.0853, -0.66334903, 0.1322476
12, 164, 138.63992, 345.32614, 0.51659167, -0.46042925
12, 165, 133.557, 75.02251, -0.12369855, 0.48742798
12, 166, 134.01073, 107.9105, 0.52646047, 0.0688961
12, 167, 140.2428, 16.82869, 1.1339223, -1.2828788
12, 168, 134.94757, 132.55243, 0.18805136, -0.46493873
12, 169, 125.82008, 412.6306, -0.7184281, -0.61727554
12, 170, 122.122406, 421.83862, -0.5058174, -1.1724744
12, 171, 139.61017, 481.34412, 0.73557353, -0.33716992
