time, ID, px, py, vx, vy
16, 68, 267.77133, 556.7163, 0.7567428, 2.3739045
16, 69, 308.82898, 155.28665, 3.1696308, -1.3534106
16, 70, 204.28964, 522.9891, -3.9689283, 2.8170292
16, 71, 259.2535, 352.11832, 0.48264134, -2.4353013
16, 72, 240.68301, 74.40608, -1.309142, -2.8686433
16, 73, 242.74269, 523.69824, -0.41509342, 4.919917
16, 74, 245.3547, 266.78668, 0.009218697, 3.7290096
16, 75, 333.91794, 257.32977, 4.2561717, 0.22023572
16, 76, 325.1117, 315.17752, 4.0244904, -2.0658665
16, 77, 257.52945, 436.94724, 0.4604065, -3.442113
16, 78, 323.26004, 145.18977, 3.5654993, 0.77407897
16, 79, 201.09918, 309.2706, -3.322077, -3.6906254
16, 80, 223.94151, 236.76834, -2.0084715, -2.8768966
16, 81, 226.58134, 411.3245, -2.5542939, 0.6783644
16, 82, 299.6356, 530.9279, 2.182483, -0.20626087
16, 83, 290.54022, 177.53601, 2.2402337, -2.2610333
16, 84, 249.5496, 251.2799, 0.5076153, 4.4809594
16, 85, 212.25928, 459.70795, -3.4228623, 0.41811255
16, 86, 210.41032, 279.46942, -2.3785584, 4.0302196
16, 87, 283.0147, 137.02438, 1.7314659, 3.3454163
16, 88, 265.6135, 58.891106, 1.4283309, -4.0607266
16, 89, 269.22836, 96.0267, 0.95572746, 2.5687559
16, 90, 238.79991, 409.3697, -1.1443744, 2.1510162
16, 91, 316.77972, 238.95677, 3.3078992, 0.5414553
16, 92, 214.17754, 113.6111, -3.3441765, -0.72377795
16, 93, 274.0237, 229.14128, 1.3547846, 2.385326
16, 94, 230.48576, 288.28387, -1.9093528, 1.5808824
16, 95, 294.3055, 92.16716, 1.7657008, 1.724643
16, 96, 236.37233, 132.55948, -1.9689562, -0.5039869
16, 97, 269.72574, 119.31156, 1.5237199, -4.2523084
16, 98, 308.30313, 547.7053, 2.5142972, -1.3798875
16, 99, 276.96158, 119.04382, 2.3565598, -4.1061873
17, 0, 251.25697, 421.44995, 0.008358058, -2.3405604
17, 1, 225.60262, 53.11128, -1.255886, -4.5470815
17, 2, 241.93507, 287.91937, -0.44163153, -2.7430296
17, 3, 249.73862, 270.4152, 0.6733354, 4.180408
17, 4, 207.3399, 107.21059, -2.2214692, 3.9017584
17, 5, 316.6884, 69.265854, 2.9098163, 1.0896086
17, 6, 323.41412, 215.01683, 3.3856852, 0.2582699
17, 7, 301.59174, 240.21861, 2.0994875, 1.8761308
17, 8, 307.66864, 135.58553, 3.066362, -1.7938956
17, 9, 304.1793, 60.720818, 2.2793627, 0.15813364
17, 10, 313.28476, 389.60776, 2.7993944, 0.22912064
17, 11, 310.01138, 405.16803, 2.8383148, -1.8400437
17, 12, 307.11118, 308.1041, 2.7478824, 0.5470425
17, 13, 209.08524, 52.610153, -3.166323, -2.3618562
17, 14, 315.58563, 249.88014, 2.86011, 1.2457632
17, 15, 304.45947, 310.52765, 2.4014614, 1.2440004
17, 16, 295.6614, 169.69873, 2.1202333, 1.8406352
17, 17, 323.77414, 76.27374, 3.7913816, -0.16181824
17, 18, 232.00845, 553.2228, -2.0966275, 1.3099324
17, 19, 295.69818, 169.64911, 1.8004272, 1.9506028
17, 20, 233.73802, 385.42432, -1.6976255, 1.2531263
17, 21, 252.25891, 320.4164, 0.6039481, 3.65769
17, 22, 234.1437, 381.93027, -1.8959372, 1.2891098
17, 23, 303.38947, 78.04747, 2.1702116, 2.1491325
17, 24, 241.45538, 586.28534, 0.099753015, 4.8252726
17, 25, 306.90512, 33.4272, 2.3207538, 0.7830878
17, 26, 255.78365, 283.6175, 0.27073085, -2.26479
17, 27, 302.9487, 157.3588, 2.356549, 1.9471664
17, 28, 282.4027, 482.99588, 1.1879246, -1.8697647
17, 29, 301.6476, 378.132, 3.3910577, 2.513541
17, 30, 265.90277, 485.53268, 1.3944272, 3.7951636
17, 31, 279.65765, 88.58949, 1.1578575, 1.6309148
17, 32, 307.58243, 117.32065, 2.4121144, 0.5566957
17, 33, 234.59161, 351.18576, -1.3217878, 2.1582289
17, 34, 338.1659, 146.6815, 4.240726, 0.22973345
17, 35, 229.78358, 304.26193, -0.45544147, -4.5972233
17, 36, 275.19238, 153.69441, 1.7324424, -3.2158163
17, 37, 320.08127, 94.6608, 3.8434575, -0.86577743
17, 38, 288.43427, 108.050255, 1.8534856, -0.9185133
17, 39, 236.31421, 367.78067, -0.16772082, -4.489317
17, 40, 343.3278, 360.09882, 4.582178, 0.44064933
17, 41, 313.4601, 53.622, 2.539799, 1.6213751
17, 42, 256.45612, 311.4205, 1.0264032, -4.149483
17, 43, 310.99118, 398.47028, 2.565157, -0.8458468
17, 44, 200.8562, 433.57367, -3.8540254, 0.051844537
17, 45, 300.02936, 478.28122, 1.9815987, -2.4535725
17, 46, 334.47144, -0.65661186, 4.7815433, -0.7046315
17, 47, 241.56314, 369.52768, -0.6185614, -2.3840768
17, 48, 314.89868, 404.76706, 3.2373474, -2.5984936
17, 49, 249.52957, 100.94667, -0.21268812, 2.0835912
17, 50, 304.69873, 409.36652, 2.5911357, -3.213797
17, 51, 235.88095, 281.37817, -0.20303892, 4.421241
17, 52, 276.93216, 589.9411, 1.6773809, 2.975562
17, 53, 205.49266, 525.0311, -3.1830962, 3.6877556
17, 54, 289.79913, 512.1548, 1.6367213, -2.8499508
17, 55, 251.65341, 145.14882, 0.24521878, 2.9424288
17, 56, 238.0318, 508.33392, -1.2831751, 2.823268
17, 57, 234.65079, 69.02765, -0.8964863, 2.8555474
17, 58, 315.6016, 535.26025, 2.8099122, -1.7486192
17, 59, 297.46915, 283.07632, 1.9377813, 0.70823264
17, 60, 286.18137, 316.26743, 2.163125, 2.1156502
17, 61, 296.99442, 308.37775, 2.3943012, 1.1223521
17, 62, 334.2936, 498.9872, 4.171033, -1.9789152
17, 63, 195.76709, 223.65977, -4.155453, 0.38724458
17, 64, 222.09846, 1.354797, -2.8552473, -1.3215569
17, 65, 251.4963, 493.18304, 0.20043167, -2.7748964
17, 66, 206.39099, 149.91063, -3.5041962, 0.65376824
17, 67, 319.48325, 274.097, 3.8424282, -3.0606055
17, 68, 268.62567, 559.0569, 0.8543364, 2.3405538
17, 69, 312.03754, 154.02827, 3.2085454, -1.2583779
17, 70, 200.30292, 525.7809, -3.9867284, 2.7917814
17, 71, 259.8552, 349.70966, 0.6016971, -2.4086502
17, 72, 239.42125, 71.51629, -1.2617701, -2.8897932
17, 73, 242.49573, 528.62946, -0.24695827, 4.9312167
17, 74, 245.55035, 270.51056, 0.19564769, 3.723885
17, 75, 338.17114, 257.6012, 4.253215, 0.27141282
17, 76, 329.1675, 313.17386, 4.0558114, -2.0036767
17, 77, 258.10327, 433.5222, 0.57381076, -3.425034
17, 78, 326.7988, 146.07816, 3.5387511, 0.8883831
17, 79, 197.91379, 305.46136, -3.185395, -3.8092215
17, 80, 222.04584, 233.8159, -1.8956704, -2.9524436
17, 81, 224.01541, 411.95743, -2.5659268, 0.6329429
17, 82, 301.8096, 530.64594, 2.1739986, -0.28196725
17, 83, 292.8491, 175.34511, 2.308866, -2.1909032
17, 84, 250.24895, 255.73497, 0.6993344, 4.455065
17, 85, 208.82999, 460.06958, -3.4292903, 0.36162773
17, 86, 208.22462, 283.6074, -2.1857004, 4.1379848
17, 87, 284.81537, 140.33307, 1.8006713, 3.3086808
17, 88, 267.23914, 54.90527, 1.6256472, -3.9858377
17, 89, 270.26556, 98.56365, 1.0372144, 2.5369484
17, 90, 237.75375, 411.57016, -1.0461613, 2.2004566
17, 91, 320.09616, 239.44318, 3.3164408, 0.48640817
17, 92, 210.8208, 112.94797, -3.3567286, -0.66313094
17, 93, 275.4705, 231.47195, 1.4467883, 2.3306706
17, 94, 228.64029, 289.93887, -1.8454744, 1.6550051
17, 95, 296.07086, 93.892166, 1.7653471, 1.7250054
17, 96, 234.39032, 132.10956, -1.98201, -0.44991973
17, 97, 271.43542, 115.130554, 1.7096792, -4.1810102
17, 98, 310.80103, 546.29596, 2.4978905, -1.4093697
17, 99, 279.51874, 115.05946, 2.5571582, -3.984356
18, 0, 251.37833, 419.11252, 0.121358894, -2.337427
18, 1, 224.52295, 48.519165, -1.07967, -4.592114
18, 2, 241.6304, 285.15778, -0.30467921, -2.7615976
18, 3, 250.6191, 274.55692, 0.8804807, 4.141732
18, 4, 205.31384, 111.21729, -2.0260694, 4.0067053
18, 5, 319.58966, 70.377975, 2.9012864, 1.1121212
18, 6, 326.80048, 215.26616, 3.3863552, 0.24933587
18, 7, 303.6918, 242.0941, 2.100055, 1.8754956
18, 8, 310.7844, 133.87888, 3.1157668, -1.7066445
18, 9, 306.45508, 60.92417, 2.275774, 0.20335557
18, 10, 316.08533, 389.82205, 2.800568, 0.2142977
18, 11, 312.87186, 403.36264, 2.8604822, -1.80539
18, 12, 309.875, 308.5638, 2.7638333, 0.4597146
18, 13, 205.94977, 50.207497, -3.1354747, -2.4026575
18, 14, 318.43958, 251.14, 2.8539329, 1.2598501
18, 15, 306.873, 311.7481, 2.4135096, 1.220461
18, 16, 297.8146, 171.5007, 2.153184, 1.801978
18, 17, 327.56897, 76.26542, 3.7948241, -0.008323607
18, 18, 229.89737, 554.5093, -2.1110897, 1.2864954
18, 19, 297.50366, 171.59503, 1.805491, 1.9459169
18, 20, 232.07915, 386.7283, -1.6588767, 1.3039885
18, 21, 253.03151, 324.04224, 0.7725974, 3.6258159
18, 22, 232.24428, 383.21423, -1.89943, 1.2839578
18, 23, 305.55682, 80.19949, 2.1673465, 2.152022
18, 24, 241.77634, 591.10095, 0.3209595, 4.8156195
18, 25, 309.20306, 34.274918, 2.2979336, 0.84771764
18, 26, 256.16595, 281.36884, 0.38229826, -2.2486477
18, 27, 305.32205, 159.28543, 2.3733609, 1.9266393
18, 28, 283.61108, 481.13928, 1.2083881, -1.8566053
18, 29, 305.156, 380.47897, 3.508386, 2.3469958
18, 30, 267.4788, 489.2561, 1.5760307, 3.7234154
18, 31, 280.8476, 90.19716, 1.1899319, 1.6076626
18, 32, 309.98993, 117.896904, 2.4075155, 0.5762593
18, 33, 233.36053, 353.39697, -1.2310772, 2.2112265
18, 34, 342.4057, 146.92755, 4.2398114, 0.24604213
18, 35, 229.55167, 299.64804, -0.23191774, -4.613903
18, 36, 277.07596, 150.56473, 1.8835781, -3.1296904
18, 37, 323.95782, 93.95793, 3.8765602, -0.7028622
18, 38, 290.32944, 107.22115, 1.8951699, -0.8290994
18, 39, 236.36845, 363.28854, 0.05425075, -4.492121
18, 40, 347.9124, 360.51312, 4.5846343, 0.41431287
18, 41, 315.96597, 55.29535, 2.5058618, 1.673348
18, 42, 257.68753, 307.32718, 1.2314261, -4.093324
18, 43, 313.54428, 397.58875, 2.5531156, -0.88152623
18, 44, 197.00183, 433.57523, -3.8543737, 0.0015593256
18, 45, 302.009, 475.82608, 1.9796431, -2.4551504
18, 46, 339.28076, -1.1362634, 4.809324, -0.47965148
18, 47, 241.05559, 367.11752, -0.5075528, -2.4101517
18, 48, 318.16937, 402.21066, 3.270699, -2.5563874
18, 49, 249.41745, 103.038086, -0.11211747, 2.0914154
18, 50, 307.31985, 406.17712, 2.6211236, -3.1893868
18, 51, 235.87157, 285.80408, -0.009387885, 4.4258904
18, 52, 278.74396, 592.8368, 1.811799, 2.8956797
18, 53, 202.3719, 528.7718, -3.1207607, 3.7406545
18, 54, 291.45813, 509.31775, 1.6590024, -2.8370385
18, 55, 252.02821, 148.07756, 0.37480587, 2.9287438
18, 56, 236.80852, 511.18365, -1.2232814, 2.8497303
18, 57, 233.88126, 71.92, -0.7695283, 2.8923457
18, 58, 318.39984, 533.49304, 2.7982545, -1.7672147
18, 59, 299.41388, 283.76523, 1.9447402, 0.68889517
18, 60, 288.43567, 318.28564, 2.2543023, 2.0182185
18, 61, 299.42987, 309.40778, 2.4354413, 1.0300381
18, 62, 338.47916, 497.03918, 4.185542, -1.9480392
18, 63, 191.62442, 224.16582, -4.1426644, 0.5060414
18, 64, 219.20927, 0.10919893, -2.8891928, -1.2455981
18, 65, 251.82756, 490.42072, 0.33125967, -2.7623339
18, 66, 202.91632, 150.70653, -3.4746723, 0.79589957
18, 67, 323.38922, 271.1179, 3.905962, -2.9790976
18, 68, 269.57852, 561.3591, 0.95284766, 2.3022084
18, 69, 315.28122, 152.86342, 3.243668, -1.1648588
18, 70, 196.29784, 528.54626, -4.0050855, 2.7653823
18, 71, 260.57352, 347.3332, 0.7183258, -2.3764772
18, 72, 238.20921, 68.605286, -1.2120341, -2.9110034
18, 73, 242.42198, 533.5663, -0.0737522, 4.9368463
18, 74, 245.93175, 274.22003, 0.38138896, 3.7094665
18, 75, 342.4209, 257.92236, 4.249747, 0.3211687
18, 76, 333.25293, 311.23123, 4.0854096, -1.9426149
18, 77, 258.78656, 430.1173, 0.6832849, -3.4048843
18, 78, 330.30807, 147.07658, 3.5092916, 0.9984259
18, 79, 194.87283, 301.5359, -3.0409615, -3.9254887
18, 80, 220.26872, 230.79062, -1.7771161, -3.0252845
18, 81, 221.43822, 412.54282, -2.5771885, 0.5854021
18, 82, 303.97287, 530.29095, 2.1632733, -0.35499838
18, 83, 295.22256, 173.22437, 2.3734667, -2.1207485
18, 84, 251.13528, 260.15662, 0.88634366, 4.4216585
18, 85, 205.395, 460.37238, -3.4349856, 0.30278513
18, 86, 206.23894, 287.845, -1.9856894, 4.237599
18, 87, 286.68222, 143.60486, 1.8668523, 3.271796
18, 88, 269.05948, 51.004498, 1.8203287, -3.9007738
18, 89, 271.38077, 101.0673, 1.1152052, 2.5036452
18, 90, 236.80972, 413.8163, -0.9440288, 2.2461684
18, 91, 323.42, 239.87613, 3.3238423, 0.43294978
18, 92, 207.45218, 112.34814, -3.3686159, -0.599829
18, 93, 277.0049, 233.74588, 1.5344297, 2.2739277
18, 94, 226.86334, 291.66724, -1.7769471, 1.7283741
18, 95, 297.83588, 95.617516, 1.7650075, 1.7253526
18, 96, 232.39632, 131.71619, -1.9940026, -0.39337698
18, 97, 273.33105, 111.030495, 1.8956224, -4.100057
18, 98, 313.2828, 544.8584, 2.4817753, -1.4375576
18, 99, 282.26926, 111.20606, 2.7505336, -3.8534029
19, 0, 251.6111, 416.78354, 0.23277956, -2.3289711
19, 1, 223.62529, 43.88803, -0.89765173, -4.6311355
19, 2, 241.46274, 282.3845, -0.16766584, -2.7732904
19, 3, 251.7037, 278.64993, 1.084612, 4.093019
19, 4, 203.48676, 115.31856, -1.8270912, 4.101266
19, 5, 322.48254, 71.51176, 2.8928921, 1.133778
19, 6, 330.18747, 215.50685, 3.3869805, 0.2406851
19, 7, 305.7924, 243.96898, 2.1006002, 1.8748851
19, 8, 313.94583, 132.2584, 3.1614456, -1.6204625
19, 9, 308.72653, 61.171036, 2.2714663, 0.2468632
19, 10, 318.88696, 390.02203, 2.801626, 0.19998951
19, 11, 315.7534, 401.59103, 2.8815205, -1.7716175
19, 12, 312.65167, 308.93832, 2.7766616, 0.37451652
19, 13, 202.84691, 47.76286, -3.102855, -2.444638
19, 14, 321.28748, 252.4134, 2.8479087, 1.2734095
19, 15, 309.29788, 312.94577, 2.424906, 1.1976584
19, 16, 299.99893, 173.2648, 2.184328, 1.7640967
19, 17, 331.36115, 76.40709, 3.7921877, 0.14167349
19, 18, 227.77144, 555.7711, -2.1259253, 1.2618285
19, 19, 299.314, 173.53644, 1.810341, 1.941405
19, 20, 230.46199, 388.08368, -1.6171577, 1.3553811
19, 21, 253.96873, 327.62903, 0.9372193, 3.5867908
19, 22, 230.3412, 384.4928, -1.9030691, 1.2785579
19, 23, 307.7214, 82.35429, 2.164589, 2.1547954
19, 24, 242.32088, 595.8964, 0.5445329, 4.7954865
19, 25, 311.47726, 35.184376, 2.2742062, 0.9094565
19, 26, 256.65808, 279.14163, 0.49213946, -2.2271883
19, 27, 307.71146, 161.19214, 2.3893993, 1.9067123
19, 28, 284.83896, 479.2955, 1.2278831, -1.84377
19, 29, 308.7725, 382.6557, 3.6164954, 2.1767232
19, 30, 269.2344, 492.8983, 1.7556032, 3.6421905
19, 31, 282.06793, 91.78186, 1.2203472, 1.5846987
19, 32, 312.39288, 118.49196, 2.4029388, 0.5950551
19, 33, 232.22447, 355.65848, -1.1360651, 2.2615108
19, 34, 346.64456, 147.18947, 4.23886, 0.26191473
19, 35, 229.5418, 295.02832, -0.0098791, -4.6197176
19, 36, 279.10812, 147.5294, 2.0321565, -3.0353203
19, 37, 327.86014, 93.41594, 3.9023046, -0.54198956
19, 38, 292.26147, 106.482056, 1.932049, -0.739095
19, 39, 236.64561, 358.80466, 0.27716693, -4.4838905
19, 40, 352.4993, 360.9017, 4.5868864, 0.38858995
19, 41, 318.43817, 57.01806, 2.4721873, 1.7227092
19, 42, 259.12158, 303.30035, 1.4340436, -4.026814
19, 43, 316.08533, 396.673, 2.5410466, -0.91573477
19, 44, 193.1478, 433.5245, -3.8540406, -0.050708253
19, 45, 303.98676, 473.36942, 1.977764, -2.4566646
19, 46, 344.10712, -1.3930635, 4.826356, -0.2568002
19, 47, 240.65825, 364.68677, -0.39733818, -2.4307537
19, 48, 321.47192, 399.69556, 3.302537, -2.5151215
19, 49, 249.40492, 105.13247, -0.0125241745, 2.094381
19, 50, 309.96973, 403.0116, 2.6498835, -3.165532
19, 51, 236.05238, 290.2263, 0.18081002, 4.422206
19, 52, 280.68854, 595.645, 1.9445668, 2.8082445
19, 53, 199.3167, 532.56616, -3.0552015, 3.7943888
19, 54, 293.13846, 506.4933, 1.6803199, -2.8244648
19, 55, 252.52943, 150.98734, 0.5012166, 2.909777
19, 56, 235.6481, 514.0596, -1.1604192, 2.875901
19, 57, 233.23758, 74.842926, -0.64367986, 2.922929
19, 58, 321.18674, 531.70795, 2.7869008, -1.7850661
19, 59, 301.36514, 284.43546, 1.9512484, 0.6702389
19, 60, 290.7752, 320.20438, 2.3395514, 1.9187454
19, 61, 301.90198, 310.3464, 2.4721138, 0.9386196
19, 62, 342.67862, 495.12134, 4.1994596, -1.9178531
19, 63, 187.49854, 224.79416, -4.125885, 0.62834716
19, 64, 216.28696, -1.0565615, -2.9223197, -1.1657604
19, 65, 252.28712, 487.67682, 0.45956907, -2.7439058
19, 66, 199.47787, 151.64665, -3.438453, 0.9401307
19, 67, 327.35556, 268.21967, 3.966331, -2.8982363
19, 68, 270.6304, 563.61774, 1.0518932, 2.258673
19, 69, 318.55643, 151.79045, 3.2752132, -1.072966
19, 70, 192.27383, 531.28406, -4.024008, 2.7377737
19, 71, 261.40564, 344.99414, 0.83212215, -2.3390615
19, 72, 237.04938, 65.67309, -1.1598284, -2.9321945
19, 73, 242.52632, 538.50256, 0.10434152, 4.936294
19, 74, 246.49748, 277.90588, 0.5657306, 3.685858
19, 75, 346.66672, 258.29193, 4.245813, 0.36955515
19, 76, 337.3663, 309.34857, 4.11338, -1.8826662
19, 77, 259.57538, 426.73532, 0.78881246, -3.3819954
19, 78, 333.78552, 148.18082, 3.4774506, 1.104229
19, 79, 191.98416, 297.497, -2.8886752, -4.0388694
19, 80, 218.61589, 227.69568, -1.652831, -3.0949378
19, 81, 218.85023, 413.0785, -2.587984, 0.53566355
19, 82, 306.1234, 529.86566, 2.1505527, -0.42532122
19, 83, 297.65677, 171.1736, 2.4341898, -2.0507655
19, 84, 252.2036, 264.53787, 1.0683112, 4.3812537
19, 85, 201.95517, 460.6139, -3.439837, 0.24150832
19, 86, 204.4599, 292.17343, -1.77904, 4.32842
19, 87, 288.61234, 146.83974, 1.9301255, 3.2348728
19, 88, 271.07104, 47.19882, 2.0115755, -3.8056793
19, 89, 272.57053, 103.53639, 1.1897558, 2.4690895
19, 90, 235.97151, 416.10406, -0.8382127, 2.2877638
19, 91, 326.7502, 240.25717, 3.3301916, 0.38104653
19, 92, 204.07246, 111.814354, -3.3797107, -0.5337838
19, 93, 278.62265, 235.96132, 1.617729, 2.21544
19, 94, 225.15964, 293.46786, -1.703699, 1.8006186
19, 95, 299.60056, 97.3432, 1.7646817, 1.7256861
19, 96, 230.39157, 131.38187, -2.0047493, -0.33432266
19, 97, 275.41187, 107.02124, 2.0808058, -4.0092516
19, 98, 315.74878, 543.39386, 2.4659662, -1.4645102
19, 99, 285.20538, 107.49213, 2.9361246, -3.7139366
20, 0, 251.95332, 414.4681, 0.34222576, -2.3154209
20, 1, 222.91522, 39.22445, -0.7100615, -4.6635833
20, 2, 241.43158, 279.60632, -0.031150833, -2.7781794
20, 3, 252.98872, 282.6845, 1.2850239, 4.0345883
20, 4, 201.86137, 119.50386, -1.6253885, 4.185302
20, 5, 325.3672, 72.666374, 2.8846393, 1.1546146
20, 6, 333.57504, 215.73915, 3.3875656, 0.23230657
20, 7, 307.89352, 245.84328, 2.1011238, 1.8742979
20, 8, 317.1494, 130.72295, 3.2035892, -1.5354652
20, 9, 310.99307, 61.45974, 2.2665286, 0.28870222
20, 10, 321.68954, 390.20822, 2.8025777, 0.18617666
20, 11, 318.65488, 399.85233, 2.9014933, -1.7387145
20, 12, 315.43826, 309.22986, 2.7865973, 0.29152694
20, 13, 199.77855, 45.27506, -3.0683556, -2.4878023
20, 14, 324.12952, 253.69987, 2.842036, 1.2864631
20, 15, 311.73358, 314.12134, 2.4356887, 1.1755737
20, 16, 302.2127, 174.99182, 2.2137628, 1.727015
20, 17, 335.14505, 76.69499, 3.7838967, 0.2878994
20, 18, 225.63031, 557.00696, -2.1411223, 1.2358664
20, 19, 301.129, 175.4735, 1.8149878, 1.9370618
20, 20, 228.88966, 389.4908, -1.5723265, 1.4071412
20, 21, 255.06615, 331.1701, 1.0974125, 3.541064
20, 22, 228.43434, 385.7657, -1.9068598, 1.2728976
20, 23, 309.88333, 84.51174, 2.1619346, 2.1574583
20, 24, 243.09062, 600.66095, 0.7697468, 4.764525
20, 25, 313.72702, 36.152752, 2.249749, 0.9683772
20, 26, 257.25793, 276.941, 0.59984165, -2.2006269
20, 27, 310.11615, 163.07951, 2.404705, 1.8873731
20, 28, 286.08542, 477.46423, 1.2464575, -1.831264
20, 29, 312.48776, 384.65915, 3.7152855, 2.003451
20, 30, 271.16678, 496.44986, 1.9323777, 3.5515647
20, 31, 283.3171, 93.34393, 1.2491828, 1.5620689
20, 32, 314.7913, 119.10507, 2.3983946, 0.61311436
20, 33, 231.18762, 357.96716, -1.0368551, 2.3086805
20, 34, 350.88245, 147.46684, 4.237877, 0.27737024
20, 35, 229.75172, 290.41336, 0.20992796, -4.614956
20, 36, 281.28558, 144.59657, 2.1774678, -2.932825
20, 37, 331.7812, 93.03237, 3.921047, -0.3835693
20, 38, 294.22565, 105.833145, 1.9641775, -0.6489086
20, 39, 237.14581, 354.34015, 0.50020397, -4.4645147
20, 40, 357.08826, 361.26517, 4.588947, 0.3634521
20, 41, 320.87704, 58.787636, 2.4388592, 1.7695765
20, 42, 260.75504, 299.35022, 1.633468, -3.9501257
20, 43, 318.61432, 395.7245, 2.5289867, -0.94853187
20, 44, 189.29486, 433.4195, -3.8529427, -0.1050257
20, 45, 305.9627, 470.9113, 1.9759581, -2.4581172
20, 46, 348.94016, -1.4298838, 4.833043, -0.036820278
20, 47, 240.36992, 362.2407, -0.28832307, -2.4460807
20, 48, 324.80487, 397.22086, 3.3329396, -2.474692
20, 49, 249.49065, 107.225136, 0.08571656, 2.0926638
20, 50, 312.6472, 399.86935, 2.6774738, -3.1422298
20, 51, 236.4195, 294.63693, 0.36710414, 4.41065
20, 52, 282.76355, 598.3583, 2.0750241, 2.713273
20, 53, 196.33044, 536.41504, -2.9862545, 3.8488867
20, 54, 294.83917, 503.68106, 1.7007182, -2.8122292
20, 55, 253.15361, 153.87323, 0.62416947, 2.8859024
20, 56, 234.55362, 516.9612, -1.0944768, 2.9016376
20, 57, 232.71822, 77.79048, -0.5193662, 2.9475577
20, 58, 323.9626, 529.90576, 2.7758474, -1.8022062
20, 59, 303.32248, 285.0877, 1.9573373, 0.652244
20, 60, 293.19412, 322.02206, 2.4189003, 1.8176926
20, 61, 304.4065, 311.19473, 2.5045304, 0.8483398
20, 62, 346.89145, 493.233, 4.212817, -1.888331
20, 63, 183.39377, 225.54823, -4.1047683, 0.75407296
20, 64, 213.33258, -2.1384969, -2.954381, -1.0819353
20, 65, 252.8721, 484.95688, 0.584972, -2.7199318
20, 66, 196.08267, 152.73265, -3.395203, 1.0860021
20, 67, 331.37924, 265.40158, 4.023682, -2.8180733
20, 68, 271.78146, 565.8275, 1.1510553, 2.2097862
20, 69, 321.85983, 150.80766, 3.3033915, -0.98279375
20, 70, 188.23033, 533.993, -4.043505, 2.7088952
20, 71, 262.34836, 342.69742, 0.9427197, -2.2967184
20, 72, 235.94434, 62.71981, -1.1050458, -2.9532762
20, 73, 242.81342, 543.4316, 0.28708774, 4.929044
20, 74, 247.24547, 281.5591, 0.7479788, 3.653235
20, 75, 350.90817, 258.70856, 4.241453, 0.41662315
20, 76, 341.5061, 307.52475, 4.139811, -1.8238118
20, 77, 260.4658, 423.37863, 0.89040107, -3.3566804
20, 78, 337.22906, 149.38666, 3.4435372, 1.2058345
20, 79, 189.25568, 293.34824, -2.7284777, -4.148773
20, 80, 217.093, 224.53477, -1.5228827, -3.1609046
20, 81, 216.25203, 413.56213, -2.5982068, 0.4836504
20, 82, 308.2595, 529.37274, 2.1360712, -0.49292395
20, 83, 300.14795, 169.19247, 2.4911935, -1.9811294
20, 84, 253.44856, 268.87225, 1.2449595, 4.334368
20, 85, 198.51144, 460.79163, -3.4437218, 0.17772299
20, 86, 202.89355, 296.58328, -1.566339, 4.4098516
20, 87, 290.60294, 150.03775, 1.9906069, 3.1980104
20, 88, 273.26965, 43.498035, 2.1986003, -3.7007825
20, 89, 273.83145, 105.9699, 1.2609361, 2.4335082
20, 90, 235.24252, 418.42892, -0.7289954, 2.3248718
20, 91, 330.0858, 240.58783, 3.3355713, 0.3306627
20, 92, 200.68259, 111.34944, -3.3898714, -0.46490926
20, 93, 280.3194, 238.11685, 1.6967328, 2.1555321
20, 94, 223.53395, 295.3392, -1.6256925, 1.8713475
20, 95, 301.36493, 99.06921, 1.7643689, 1.7260058
20, 96, 228.37752, 131.10913, -2.0140526, -0.27273464
20, 97, 277.6763, 103.11277, 2.2644486, -3.908468
20, 98, 318.19925, 541.90356, 2.4504762, -1.4902843
20, 99, 288.31882, 103.92552, 3.1134348, -3.5666049
21, 0, 252.40266, 412.17108, 0.44933805, -2.2970388
21, 1, 222.39804, 34.535557, -0.5171883, -4.688893
21, 2, 241.5359, 276.82993, 0.10432426, -2.7763946
21, 3, 254.46977, 286.65134, 1.4810526, 3.9668214
21, 4, 200.43956, 123.76263, -1.4218113, 4.2587667
21, 5, 328.2437, 73.84104, 2.8765323, 1.1746657
21, 6, 336.96317, 215.96333, 3.3881123, 0.22418953
21, 7, 309.99515, 247.71701, 2.1016273, 1.8737334
21, 8, 320.39178, 129.2712, 3.2423844, -1.4517515
21, 9, 313.25412, 61.78866, 2.2610424, 0.32892022
21, 10, 324.49298, 390.38107, 2.803432, 0.17284037
21, 11, 321.57535, 398.14566, 2.9204595, -1.7066654
21, 12, 318.23212, 309.44067, 2.7938638, 0.2108048
21, 13, 196.74669, 42.74291, -3.031862, -2.5321486
21, 14, 326.96582, 254.9989, 2.8363128, 1.2990328
21, 15, 314.17947, 315.2755, 2.445895, 1.1541885
21, 16, 304.45428, 176.68257, 2.241581, 1.6907516
21, 17, 338.91544, 77.12512, 3.770378, 0.43012777
21, 18, 223.47365, 558.2155, -2.1566641, 1.2085403
21, 19, 302.94843, 177.40637, 1.81944, 1.9328806
21, 20, 227.36542, 390.9499, -1.5242479, 1.4590842
21, 21, 256.31897, 334.6592, 1.2528291, 3.4891071
21, 22, 226.52353, 387.03265, -1.9108077, 1.2669634
21, 23, 312.04272, 86.67176, 2.15938, 2.1600156
